VENITURI TOTALE;Casa si conturi la banci;CHELTUIELI TOTALE;Pierdere neta;DATORII;Cifra de afaceri neta;Numar mediu de salariati;ACTIVE IMOBILIZATE - TOTAL;VENITURI IN AVANS;Profitul net;Pierdere bruta;Profitul brut;CHELTUIELI IN AVANS;ACTIVE CIRCULANTE - TOTAL din care:;CUI;CAEN;DENUMIRE;COD_INMATRICULARE
2371700;1668126;1941238;0;6930576;711455;1;5958033;-1777;410145;0;430462;29843;2362672;15285526;9329;AMP INVEST SRL;J29/433/2003
748690;3168;793699;45009;1056377;184559;31;1871620;0;0;45009;0;0;3834668;15831911;9329;SADRINI STYLE SRL;J25/427/2003
1275562;81751;1126022;0;929600;607940;9;2326182;0;148079;0;149540;0;3150951;15831911;9329;SADRINI STYLE SRL;J25/427/2003
1243327;540;1237218;0;632181;576285;10;1902987;0;5110;0;6109;0;3290873;15831911;9329;SADRINI STYLE SRL;J25/427/2003
1121761;1353;1030642;0;423693;254469;30;1686542;0;90747;0;91119;0;3321243;15831911;9329;SADRINI STYLE SRL;J25/427/2003
646435;79835;943228;303257;2598349;646435;5;20740903;0;0;296793;0;869024;1054373;13799369;9311;SPORT COMPLEX TRANSILVAN SRL;J12/472/2001
2557215;553401;1627279;0;1932237;2539183;6;21254259;0;903278;0;929936;802948;1250674;13799369;9311;SPORT COMPLEX TRANSILVAN SRL;J12/472/2001
1617446;432191;1133443;0;2093538;1617446;5;20818386;0;470056;0;484003;861046;1333026;13799369;9311;SPORT COMPLEX TRANSILVAN SRL;J12/472/2001
1326624;253752;930453;0;2382408;1316331;5;20804599;0;382913;0;396171;869024;1157650;13799369;9311;SPORT COMPLEX TRANSILVAN SRL;J12/472/2001
148115;1510;114432;0;1270798;146265;1;13882041;0;32366;0;33683;0;1510;8854025;9321;WILHELM PRESTSERV SRL;J12/1304/1996
296870;50313;274311;0;1258365;296870;2;13950571;0;20212;0;22559;0;109095;8854025;9321;WILHELM PRESTSERV SRL;J12/1304/1996
299495;7921;212622;0;1303018;287495;2;14039186;0;83938;0;86873;0;44921;8854025;9321;WILHELM PRESTSERV SRL;J12/1304/1996
379219;11411;291106;0;1467061;296960;2;14127801;0;84397;0;88113;0;36411;8854025;9321;WILHELM PRESTSERV SRL;J12/1304/1996
